"key"	"dataValue"	"taxonId"	"origTaxonId"	"prefTaxonName"	"origTaxon"	"origQualifier"
"Alchemilla monticola Opiz"	"N"	"2cd4p9h.bk2"	"2cd4p9h.bk2"	"Alchemilla monticola Opiz"	"Alchemilla monticola"	
"Amaranthus retroflexus L."	"AN"	"2cd4p9h.bk5"	"2cd4p9h.bk5"	"Amaranthus retroflexus L."	"Amaranthus retroflexus"	
"Anisantha sterilis (L.) Nevski"	"AR"	"2cd4p9h.bkt"	"2cd4p9h.bkt"	"Anisantha sterilis (L.) Nevski"	"Anisantha sterilis"	
"Anthoxanthum aristatum Boiss."	"AN"	"2cd4p9h.bx4"	"2cd4p9h.bx4"	"Anthoxanthum aristatum Boiss."	"Anthoxanthum aristatum"	
"Misopates orontium (L.) Raf."	"AR"	"2cd4p9h.bxg"	"2cd4p9h.bxg"	"Misopates orontium (L.) Raf."	"Misopates orontium"	
"Atriplex glabriuscula Edmondston"	"N"	"2cd4p9h.bm3"	"2cd4p9h.bm3"	"Atriplex glabriuscula Edmondston"	"Atriplex glabriuscula"	
"Berula erecta (Huds.) Coville"	"N"	"2cd4p9h.bm9"	"2cd4p9h.bm9"	"Berula erecta (Huds.) Coville"	"Berula erecta"	
"Betula pubescens Ehrh."	"N"	"2cd4p9h.bmf"	"2cd4p9h.bmf"	"Betula pubescens Ehrh."	"Betula pubescens"	
"Bunium bulbocastanum L."	"N"	"2cd4p9h.bnh"	"2cd4p9h.bnh"	"Bunium bulbocastanum L."	"Bunium bulbocastanum"	
"Bupleurum tenuissimum L."	"N"	"2cd4p9h.bnn"	"2cd4p9h.bnn"	"Bupleurum tenuissimum L."	"Bupleurum tenuissimum"	
"Cakile maritima Scop."	"N"	"2cd4p9h.bnt"	"2cd4p9h.bnt"	"Cakile maritima Scop."	"Cakile maritima"	
"Callitriche hermaphroditica L."	"N"	"2cd4p9h.byd"	"2cd4p9h.byd"	"Callitriche hermaphroditica L."	"Callitriche hermaphroditica"	
"Callitriche obtusangula Le Gall"	"N"	"2cd4p9h.byg"	"2cd4p9h.byg"	"Callitriche obtusangula Le Gall"	"Callitriche obtusangula"	
"Calystegia soldanella (L.) R.Br."	"N"	"2cd4p9h.byw"	"2cd4p9h.byw"	"Calystegia soldanella (L.) R.Br."	"Calystegia soldanella"	
"Calystegia silvatica (Kit.) Griseb."	"AN"	"2cd4p9h.bym"	"2cd4p9h.bym"	"Calystegia silvatica (Kit.) Griseb."	"Calystegia silvatica"	
"Campanula latifolia L."	"N"	"2cd4p9h.byp"	"2cd4p9h.byp"	"Campanula latifolia L."	"Campanula latifolia"	
"Campanula rotundifolia L."	"N"	"2cd4p9h.bys"	"2cd4p9h.bys"	"Campanula rotundifolia L."	"Campanula rotundifolia"	
"Cardamine hirsuta L."	"N"	"2cd4p9h.bp6"	"2cd4p9h.bp6"	"Cardamine hirsuta L."	"Cardamine hirsuta"	
"Carex acuta L."	"N"	"2cd4p9h.bp9"	"2cd4p9h.bp9"	"Carex acuta L."	"Carex acuta"	
"Carex arenaria L."	"N"	"2cd4p9h.bpc"	"2cd4p9h.bpc"	"Carex arenaria L."	"Carex arenaria"	
"Carex buxbaumii Wahlenb."	"N"	"2cd4p9h.bpf"	"2cd4p9h.bpf"	"Carex buxbaumii Wahlenb."	"Carex buxbaumii"	
"Carex caryophyllea Latourr."	"N"	"2cd4p9h.bpx"	"2cd4p9h.bpx"	"Carex caryophyllea Latourr."	"Carex caryophyllea"	
"Carex chordorrhiza L.f."	"N"	"2cd4p9h.bpy"	"2cd4p9h.bpy"	"Carex chordorrhiza L.f."	"Carex chordorrhiza"	
"Carex paniculata L."	"N"	"2cd4p9h.bpz"	"2cd4p9h.bpz"	"Carex paniculata L."	"Carex paniculata"	
"Centaurea calcitrapa L."	"AR"	"2cd4p9h.bq2"	"2cd4p9h.bq2"	"Centaurea calcitrapa L."	"Centaurea calcitrapa"	
"Cephalanthera longifolia (L.) Fritsch"	"N"	"2cd4p9h.bqe"	"2cd4p9h.bqe"	"Cephalanthera longifolia (L.) Fritsch"	"Cephalanthera longifolia"	
"Cerastium alpinum L."	"N"	"2cd4p9h.bqh"	"2cd4p9h.bqh"	"Cerastium alpinum L."	"Cerastium alpinum"	
"Cerastium fontanum Baumg."	"N"	"2cd4p9h.bqk"	"2cd4p9h.bqk"	"Cerastium fontanum Baumg."	"Cerastium fontanum"	
"Cerastium pumilum Curtis"	"N"	"2cd4p9h.bqn"	"2cd4p9h.bqn"	"Cerastium pumilum Curtis"	"Cerastium pumilum"	
"Ceratophyllum demersum L."	"N"	"2cd4p9h.bqt"	"2cd4p9h.bqt"	"Ceratophyllum demersum L."	"Ceratophyllum demersum"	
"Cornus suecica L."	"N"	"2cd4p9h.br1"	"2cd4p9h.br1"	"Cornus suecica L."	"Cornus suecica"	
"Cirsium tuberosum (L.) All."	"N"	"2cd4p9h.bra"	"2cd4p9h.bra"	"Cirsium tuberosum (L.) All."	"Cirsium tuberosum"	
"Claytonia perfoliata Donn ex Willd."	"AN"	"2cd4p9h.brd"	"2cd4p9h.brd"	"Claytonia perfoliata Donn ex Willd."	"Claytonia perfoliata"	
"Clinopodium vulgare L."	"N"	"2cd4p9h.brg"	"2cd4p9h.brg"	"Clinopodium vulgare L."	"Clinopodium vulgare"	
"Conium maculatum L."	"AR"	"2cd4p9h.brm"	"2cd4p9h.brm"	"Conium maculatum L."	"Conium maculatum"	
"Conopodium majus (Gouan) Loret"	"N"	"2cd4p9h.brs"	"2cd4p9h.brs"	"Conopodium majus (Gouan) Loret"	"Conopodium majus"	
"Ceratocapnos claviculata (L.) Lidén"	"N"	"2cd4p9h.bs6"	"2cd4p9h.bs6"	"Ceratocapnos claviculata (L.) Lidén"	"Ceratocapnos claviculata"	
"Cotoneaster simonsii Baker"	"AN"	"2cd4p9h.bsc"	"2cd4p9h.bsc"	"Cotoneaster simonsii Baker"	"Cotoneaster simonsii"	
"Crithmum maritimum L."	"N"	"2cd4p9h.bsx"	"2cd4p9h.bsx"	"Crithmum maritimum L."	"Crithmum maritimum"	
"Daphne laureola L."	"N"	"2cd4p9h.bte"	"2cd4p9h.bte"	"Daphne laureola L."	"Daphne laureola"	
"Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer"	"N"	"2cd4p9h.btq"	"2cd4p9h.btq"	"Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer"	"Eleocharis parvula"	
"Leymus arenarius (L.) Hochst."	"N"	"2cd4p9h.bz7"	"2cd4p9h.bz7"	"Leymus arenarius (L.) Hochst."	"Leymus arenarius"	
"Hyacinthoides hispanica (Mill.) Rothm."	"AN"	"2cd4p9h.bza"	"2cd4p9h.bza"	"Hyacinthoides hispanica (Mill.) Rothm."	"Hyacinthoides hispanica"	
"Epilobium ciliatum Raf."	"AN"	"2cd4p9h.bzd"	"2cd4p9h.bzd"	"Epilobium ciliatum Raf."	"Epilobium ciliatum"	
"Epilobium obscurum Schreb."	"N"	"2cd4p9h.bzm"	"2cd4p9h.bzm"	"Epilobium obscurum Schreb."	"Epilobium obscurum"	
"Erica tetralix L."	"N"	"2cd4p9h.c00"	"2cd4p9h.c00"	"Erica tetralix L."	"Erica tetralix"	
"Eriophorum latifolium Hoppe"	"N"	"2cd4p9h.c03"	"2cd4p9h.c03"	"Eriophorum latifolium Hoppe"	"Eriophorum latifolium"	
"Euphorbia paralias L."	"N"	"2cd4p9h.c0c"	"2cd4p9h.c0c"	"Euphorbia paralias L."	"Euphorbia paralias"	
"Euphrasia confusa Pugsley"	"N"	"2cd4p9h.c0v"	"2cd4p9h.c0v"	"Euphrasia confusa Pugsley"	"Euphrasia confusa"	
"Frangula alnus Mill."	"N"	"2cd4p9h.c18"	"2cd4p9h.c18"	"Frangula alnus Mill."	"Frangula alnus"	
"Fumaria muralis Sond. ex W.D.J.Koch"	"N"	"2cd4p9h.c1n"	"2cd4p9h.c1n"	"Fumaria muralis Sond. ex W.D.J.Koch"	"Fumaria muralis"	
"Lamiastrum galeobdolon (L.) Ehrend. & Polatschek"	"N"	"2cd4p9h.c24"	"2cd4p9h.c24"	"Lamiastrum galeobdolon (L.) Ehrend. & Polatschek"	"Lamiastrum galeobdolon"	
"Galeopsis angustifolia Ehrh. ex Hoffm."	"AR"	"2cd4p9h.c27"	"2cd4p9h.c27"	"Galeopsis angustifolia Ehrh. ex Hoffm."	"Galeopsis angustifolia"	
"Galeopsis tetrahit L. s.s."	"N"	"2cd4p9h.c2a"	"2cd4p9h.c2a"	"Galeopsis tetrahit L. s.s."	"Galeopsis tetrahit"	"s.s."
"Galium pumilum Murray"	"N"	"2cd4p9h.c2w"	"2cd4p9h.c2w"	"Galium pumilum Murray"	"Galium pumilum"	
"Genista tinctoria L."	"N"	"2cd4p9h.c2m"	"2cd4p9h.c2m"	"Genista tinctoria L."	"Genista tinctoria"	
"Geranium dissectum L."	"AR"	"2cd4p9h.c30"	"2cd4p9h.c30"	"Geranium dissectum L."	"Geranium dissectum"	
"Geranium molle L."	"N"	"2cd4p9h.c36"	"2cd4p9h.c36"	"Geranium molle L."	"Geranium molle"	
"Geum urbanum L."	"N"	"2cd4p9h.c3c"	"2cd4p9h.c3c"	"Geum urbanum L."	"Geum urbanum"	
"Pseudorchis albida (L.) Á.Löve & D.Löve"	"N"	"2cd4p9h.c3v"	"2cd4p9h.c3v"	"Pseudorchis albida (L.) Á.Löve & D.Löve"	"Pseudorchis albida"	
"Helianthemum oelandicum (L.) Dum.Cours."	"N"	"2cd4p9h.c3x"	"2cd4p9h.c3x"	"Helianthemum oelandicum (L.) Dum.Cours."	"Helianthemum oelandicum"	
"Helianthemum nummularium (L.) Mill."	"N"	"2cd4p9h.c3y"	"2cd4p9h.c3y"	"Helianthemum nummularium (L.) Mill."	"Helianthemum nummularium"	
"Hippocrepis comosa L."	"N"	"2cd4p9h.c3z"	"2cd4p9h.c3z"	"Hippocrepis comosa L."	"Hippocrepis comosa"	
"Hippophae rhamnoides L."	"N"	"2cd4p9h.c45"	"2cd4p9h.c45"	"Hippophae rhamnoides L."	"Hippophae rhamnoides"	
"Homogyne alpina (L.) Cass."	"NA"	"2cd4p9h.c4b"	"2cd4p9h.c4b"	"Homogyne alpina (L.) Cass."	"Homogyne alpina"	
"Hordeum murinum L."	"AR"	"2cd4p9h.c4e"	"2cd4p9h.c4e"	"Hordeum murinum L."	"Hordeum murinum"	
"Hypericum maculatum Crantz"	"N"	"2cd4p9h.c4h"	"2cd4p9h.c4h"	"Hypericum maculatum Crantz"	"Hypericum maculatum"	
"Hypericum tetrapterum Fr."	"N"	"2cd4p9h.c4k"	"2cd4p9h.c4k"	"Hypericum tetrapterum Fr."	"Hypericum tetrapterum"	
"Impatiens parviflora DC."	"AN"	"2cd4p9h.c4n"	"2cd4p9h.c4n"	"Impatiens parviflora DC."	"Impatiens parviflora"	
"Isatis tinctoria L."	"AR"	"2cd4p9h.c4t"	"2cd4p9h.c4t"	"Isatis tinctoria L."	"Isatis tinctoria"	
"Ludwigia palustris (L.) Elliott"	"N"	"2cd4p9h.c54"	"2cd4p9h.c54"	"Ludwigia palustris (L.) Elliott"	"Ludwigia palustris"	
"Juncus articulatus L."	"N"	"2cd4p9h.c5g"	"2cd4p9h.c5g"	"Juncus articulatus L."	"Juncus articulatus"	
"Juncus biglumis L."	"N"	"2cd4p9h.c5w"	"2cd4p9h.c5w"	"Juncus biglumis L."	"Juncus biglumis"	
"Juncus compressus Jacq."	"N"	"2cd4p9h.c5p"	"2cd4p9h.c5p"	"Juncus compressus Jacq."	"Juncus compressus"	
"Juncus squarrosus L."	"N"	"2cd4p9h.c5s"	"2cd4p9h.c5s"	"Juncus squarrosus L."	"Juncus squarrosus"	
"Koeleria macrantha (Ledeb.) Schult. s.s."	"N"	"2cd4p9h.c60"	"2cd4p9h.c60"	"Koeleria macrantha (Ledeb.) Schult. s.s."	"Koeleria macrantha"	"s.s."
"Petrorhagia prolifera (L.) P.W.Ball & Heywood"	"AN"	"2cd4p9h.c63"	"2cd4p9h.c63"	"Petrorhagia prolifera (L.) P.W.Ball & Heywood"	"Petrorhagia prolifera"	
"Lamium purpureum L."	"AR"	"2cd4p9h.c66"	"2cd4p9h.c66"	"Lamium purpureum L."	"Lamium purpureum"	
"Legousia hybrida (L.) Delarbre"	"AR"	"2cd4p9h.c6f"	"2cd4p9h.c6f"	"Legousia hybrida (L.) Delarbre"	"Legousia hybrida"	
"Lemna trisulca L."	"N"	"2cd4p9h.c6v"	"2cd4p9h.c6v"	"Lemna trisulca L."	"Lemna trisulca"	
"Lepidium heterophyllum Benth."	"N"	"2cd4p9h.c6x"	"2cd4p9h.c6x"	"Lepidium heterophyllum Benth."	"Lepidium heterophyllum"	
"Limonium binervosum G. E. Sm. agg."	"N"	"2cd4p9h.c6y"	"2cd4p9h.c6y"	"Limonium binervosum G. E. Sm. agg."	"Limonium binervosum"	"agg."
"Limonium paradoxum Pugsley"	"NE"	"2cd4p9h.c6r"	"2cd4p9h.c6r"	"Limonium paradoxum Pugsley"	"Limonium paradoxum"	
"Limonium recurvum C.E.Salmon"	"NE"	"2cd4p9h.c6z"	"2cd4p9h.c6z"	"Limonium recurvum C.E.Salmon"	"Limonium recurvum"	
"Lolium temulentum L."	"AR"	"2cd4p9h.c7h"	"2cd4p9h.c7h"	"Lolium temulentum L."	"Lolium temulentum"	
"Luzula forsteri (Sm.) DC."	"N"	"2cd4p9h.c81"	"2cd4p9h.c81"	"Luzula forsteri (Sm.) DC."	"Luzula forsteri"	
"Lycopus europaeus L."	"N"	"2cd4p9h.c87"	"2cd4p9h.c87"	"Lycopus europaeus L."	"Lycopus europaeus"	
"Malus sylvestris s.l."	"N"	"2cd4p9h.c8a"	"2cd4p9h.c8a"	"Malus sylvestris s.l."	"Malus sylvestris"	"s.l."
"Medicago minima (L.) Bartal."	"N"	"2cd4p9h.c8w"	"2cd4p9h.c8w"	"Medicago minima (L.) Bartal."	"Medicago minima"	
"Melica uniflora Retz."	"N"	"2cd4p9h.c8p"	"2cd4p9h.c8p"	"Melica uniflora Retz."	"Melica uniflora"	
"Melittis melissophyllum L."	"N"	"2cd4p9h.c90"	"2cd4p9h.c90"	"Melittis melissophyllum L."	"Melittis melissophyllum"	
"Mibora minima (L.) Desv."	"N"	"2cd4p9h.c99"	"2cd4p9h.c99"	"Mibora minima (L.) Desv."	"Mibora minima"	
"Najas marina L."	"N"	"2cd4p9h.ca5"	"2cd4p9h.ca5"	"Najas marina L."	"Najas marina"	
"Nepeta cataria L."	"AR"	"2cd4p9h.cae"	"2cd4p9h.cae"	"Nepeta cataria L."	"Nepeta cataria"	
"Oenanthe pimpinelloides L."	"N"	"2cd4p9h.can"	"2cd4p9h.can"	"Oenanthe pimpinelloides L."	"Oenanthe pimpinelloides"	
"Orchis mascula (L.) L."	"N"	"2cd4p9h.caq"	"2cd4p9h.caq"	"Orchis mascula (L.) L."	"Orchis mascula"	
"Ornithopus pinnatus (Mill.) Druce"	"N"	"2cd4p9h.cb1"	"2cd4p9h.cb1"	"Ornithopus pinnatus (Mill.) Druce"	"Ornithopus pinnatus"	
"Orobanche minor Sm."	"N"	"2cd4p9h.cb4"	"2cd4p9h.cb4"	"Orobanche minor Sm."	"Orobanche minor"	
"Oxalis acetosella L."	"N"	"2cd4p9h.cba"	"2cd4p9h.cba"	"Oxalis acetosella L."	"Oxalis acetosella"	
"Oxalis corniculata L."	"AN"	"2cd4p9h.cbd"	"2cd4p9h.cbd"	"Oxalis corniculata L."	"Oxalis corniculata"	
"Parnassia palustris L."	"N"	"2cd4p9h.cc0"	"2cd4p9h.cc0"	"Parnassia palustris L."	"Parnassia palustris"	
"Pedicularis palustris L."	"N"	"2cd4p9h.ccc"	"2cd4p9h.ccc"	"Pedicularis palustris L."	"Pedicularis palustris"	
"Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey"	"AN"	"2cd4p9h.ccv"	"2cd4p9h.ccv"	"Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey"	"Pentaglottis sempervirens"	
"Phalaris minor Retz."	"AN"	"2cd4p9h.ccz"	"2cd4p9h.ccz"	"Phalaris minor Retz."	"Phalaris minor"	
"Poa chaixii Vill."	"AN"	"2cd4p9h.cdt"	"2cd4p9h.cdt"	"Poa chaixii Vill."	"Poa chaixii"	
"Poa compressa L."	"N"	"2cd4p9h.ce1"	"2cd4p9h.ce1"	"Poa compressa L."	"Poa compressa"	
"Poa palustris L."	"AN"	"2cd4p9h.ce7"	"2cd4p9h.ce7"	"Poa palustris L."	"Poa palustris"	
"Polygonum aviculare agg."	"N"	"2cd4p9h.ceg"	"2cd4p9h.ceg"	"Polygonum aviculare agg."	"Polygonum aviculare"	"agg."
"Polygonum aviculare L. s.s."	"N"	"2cd4p9h.cew"	"2cd4p9h.cew"	"Polygonum aviculare L. s.s."	"Polygonum aviculare"	"s.s."
"Fallopia dumetorum (L.) Holub"	"N"	"2cd4p9h.cem"	"2cd4p9h.cem"	"Fallopia dumetorum (L.) Holub"	"Fallopia dumetorum"	
"Polygonum rurivagum Jord. ex Boreau"	"AR"	"2cd4p9h.cep"	"2cd4p9h.cep"	"Polygonum rurivagum Jord. ex Boreau"	"Polygonum rurivagum"	
"Polypogon monspeliensis (L.) Desf."	"N"	"2cd4p9h.ces"	"2cd4p9h.ces"	"Polypogon monspeliensis (L.) Desf."	"Polypogon monspeliensis"	
"Potamogeton friesii Rupr."	"N"	"2cd4p9h.cf9"	"2cd4p9h.cf9"	"Potamogeton friesii Rupr."	"Potamogeton friesii"	
"Prunus spinosa L."	"N"	"2cd4p9h.cfv"	"2cd4p9h.cfv"	"Prunus spinosa L."	"Prunus spinosa"	
"Puccinellia maritima (Huds.) Parl."	"N"	"2cd4p9h.cfr"	"2cd4p9h.cfr"	"Puccinellia maritima (Huds.) Parl."	"Puccinellia maritima"	
"Ranunculus acris L."	"N"	"2cd4p9h.cfz"	"2cd4p9h.cfz"	"Ranunculus acris L."	"Ranunculus acris"	
"Ranunculus aquatilis s.l."	"N"	"2cd4p9h.cg2"	"2cd4p9h.cg2"	"Ranunculus aquatilis s.l."	"Ranunculus aquatilis"	"s.l."
"Ranunculus muricatus L."	"AN"	"2cd4p9h.cg5"	"2cd4p9h.cg5"	"Ranunculus muricatus L."	"Ranunculus muricatus"	
"Ranunculus parviflorus L."	"N"	"2cd4p9h.cg8"	"2cd4p9h.cg8"	"Ranunculus parviflorus L."	"Ranunculus parviflorus"	
"Ranunculus tripartitus DC."	"N"	"2cd4p9h.cgb"	"2cd4p9h.cgb"	"Ranunculus tripartitus DC."	"Ranunculus tripartitus"	
"Reseda luteola L."	"AR"	"2cd4p9h.cgh"	"2cd4p9h.cgh"	"Reseda luteola L."	"Reseda luteola"	
"Rhamnus cathartica L."	"N"	"2cd4p9h.cgn"	"2cd4p9h.cgn"	"Rhamnus cathartica L."	"Rhamnus cathartica"	
"Rosa micrantha Borrer ex Sm."	"N"	"2cd4p9h.chg"	"2cd4p9h.chg"	"Rosa micrantha Borrer ex Sm."	"Rosa micrantha"	
"Rosa tomentosa Sm."	"N"	"2cd4p9h.chw"	"2cd4p9h.chw"	"Rosa tomentosa Sm."	"Rosa tomentosa"	
"Rubus saxatilis L."	"N"	"2cd4p9h.chm"	"2cd4p9h.chm"	"Rubus saxatilis L."	"Rubus saxatilis"	
"Salicornia ramosissima Woods"	"N"	"2cd4p9h.cvc"	"2cd4p9h.cvc"	"Salicornia ramosissima Woods"	"Salicornia ramosissima"	
"Salix arbuscula L."	"N"	"2cd4p9h.cvf"	"2cd4p9h.cvf"	"Salix arbuscula L."	"Salix arbuscula"	
"Salvia pratensis L."	"NA"	"2cd4p9h.cvr"	"2cd4p9h.cvr"	"Salvia pratensis L."	"Salvia pratensis"	
"Saxifraga cernua L."	"N"	"2cd4p9h.cw5"	"2cd4p9h.cw5"	"Saxifraga cernua L."	"Saxifraga cernua"	
"Saxifraga tridactylites L."	"N"	"2cd4p9h.cwe"	"2cd4p9h.cwe"	"Saxifraga tridactylites L."	"Saxifraga tridactylites"	
"Scandix pecten-veneris L."	"AR"	"2cd4p9h.cwh"	"2cd4p9h.cwh"	"Scandix pecten-veneris L."	"Scandix pecten-veneris"	
"Scheuchzeria palustris L."	"N"	"2cd4p9h.cwn"	"2cd4p9h.cwn"	"Scheuchzeria palustris L."	"Scheuchzeria palustris"	
"Bolboschoenus maritimus (L.) Palla"	"N"	"2cd4p9h.cwt"	"2cd4p9h.cwt"	"Bolboschoenus maritimus (L.) Palla"	"Bolboschoenus maritimus"	
"Scrophularia nodosa L."	"N"	"2cd4p9h.ck1"	"2cd4p9h.ck1"	"Scrophularia nodosa L."	"Scrophularia nodosa"	
"Scrophularia vernalis L."	"AN"	"2cd4p9h.ck4"	"2cd4p9h.ck4"	"Scrophularia vernalis L."	"Scrophularia vernalis"	
"Scutellaria galericulata L."	"N"	"2cd4p9h.cka"	"2cd4p9h.cka"	"Scutellaria galericulata L."	"Scutellaria galericulata"	
"Sedum anglicum Huds."	"N"	"2cd4p9h.ckd"	"2cd4p9h.ckd"	"Sedum anglicum Huds."	"Sedum anglicum"	
"Sedum villosum L."	"N"	"2cd4p9h.ckw"	"2cd4p9h.ckw"	"Sedum villosum L."	"Sedum villosum"	
"Senecio vulgaris L."	"N"	"2cd4p9h.ckm"	"2cd4p9h.ckm"	"Senecio vulgaris L."	"Senecio vulgaris"	
"Solanum nigrum L."	"NA"	"2cd4p9h.cx6"	"2cd4p9h.cx6"	"Solanum nigrum L."	"Solanum nigrum"	
"Sorbus aria (L.) Crantz"	"N"	"2cd4p9h.cxf"	"2cd4p9h.cxf"	"Sorbus aria (L.) Crantz"	"Sorbus aria"	
"Sorbus pseudofennica E.F.Warb."	"NE"	"2cd4p9h.cxv"	"2cd4p9h.cxv"	"Sorbus pseudofennica E.F.Warb."	"Sorbus pseudofennica"	
"Sparganium erectum L."	"N"	"2cd4p9h.cxx"	"2cd4p9h.cxx"	"Sparganium erectum L."	"Sparganium erectum"	
"Sparganium natans L."	"N"	"2cd4p9h.cxz"	"2cd4p9h.cxz"	"Sparganium natans L."	"Sparganium natans"	
"Spergula arvensis L."	"N"	"2cd4p9h.cm2"	"2cd4p9h.cm2"	"Spergula arvensis L."	"Spergula arvensis"	
"Spergularia rubra (L.) J.Presl & C.Presl"	"N"	"2cd4p9h.cm5"	"2cd4p9h.cm5"	"Spergularia rubra (L.) J.Presl & C.Presl"	"Spergularia rubra"	
"Stachys arvensis (L.) L."	"AR"	"2cd4p9h.cmb"	"2cd4p9h.cmb"	"Stachys arvensis (L.) L."	"Stachys arvensis"	
"Stachys palustris L."	"N"	"2cd4p9h.cme"	"2cd4p9h.cme"	"Stachys palustris L."	"Stachys palustris"	
"Stellaria pallida (Dumort.) Crép."	"N"	"2cd4p9h.cmh"	"2cd4p9h.cmh"	"Stellaria pallida (Dumort.) Crép."	"Stellaria pallida"	
"Stellaria palustris Ehrh. ex Hoffm."	"N"	"2cd4p9h.cmn"	"2cd4p9h.cmn"	"Stellaria palustris Ehrh. ex Hoffm."	"Stellaria palustris"	
"Thalictrum flavum L."	"N"	"2cd4p9h.cmq"	"2cd4p9h.cmq"	"Thalictrum flavum L."	"Thalictrum flavum"	
"Thymus serpyllum L."	"N"	"2cd4p9h.cmt"	"2cd4p9h.cmt"	"Thymus serpyllum L."	"Thymus serpyllum"	
"Torilis arvensis (Huds.) Link"	"AR"	"2cd4p9h.cn4"	"2cd4p9h.cn4"	"Torilis arvensis (Huds.) Link"	"Torilis arvensis"	
"Trifolium pratense L."	"N"	"2cd4p9h.cna"	"2cd4p9h.cna"	"Trifolium pratense L."	"Trifolium pratense"	
"Trifolium striatum L."	"N"	"2cd4p9h.cnd"	"2cd4p9h.cnd"	"Trifolium striatum L."	"Trifolium striatum"	
"Triglochin palustre L."	"N"	"2cd4p9h.cnw"	"2cd4p9h.7ph08m"	"Triglochin palustris L."	"Triglochin palustre"	
"Trollius europaeus L."	"N"	"2cd4p9h.cnp"	"2cd4p9h.cnp"	"Trollius europaeus L."	"Trollius europaeus"	
"Vaccinium uliginosum L."	"N"	"2cd4p9h.cy9"	"2cd4p9h.cy9"	"Vaccinium uliginosum L."	"Vaccinium uliginosum"	
"Valerianella carinata Loisel."	"AR"	"2cd4p9h.cyc"	"2cd4p9h.cyc"	"Valerianella carinata Loisel."	"Valerianella carinata"	
"Verbascum lychnitis L."	"N"	"2cd4p9h.cyf"	"2cd4p9h.cyf"	"Verbascum lychnitis L."	"Verbascum lychnitis"	
"Verbascum virgatum Stokes"	"AN"	"2cd4p9h.cyv"	"2cd4p9h.cyv"	"Verbascum virgatum Stokes"	"Verbascum virgatum"	
"Veronica officinalis L."	"N"	"2cd4p9h.cyx"	"2cd4p9h.cyx"	"Veronica officinalis L."	"Veronica officinalis"	
"Veronica serpyllifolia L."	"N"	"2cd4p9h.cyy"	"2cd4p9h.cyy"	"Veronica serpyllifolia L."	"Veronica serpyllifolia"	
"Vicia orobus DC."	"N"	"2cd4p9h.cyz"	"2cd4p9h.cyz"	"Vicia orobus DC."	"Vicia orobus"	
"Vinca major L."	"AN"	"2cd4p9h.cp2"	"2cd4p9h.cp2"	"Vinca major L."	"Vinca major"	
"Viola riviniana Rchb."	"N"	"2cd4p9h.cp8"	"2cd4p9h.cp8"	"Viola riviniana Rchb."	"Viola riviniana"	
"Viscum album L."	"N"	"2cd4p9h.cpe"	"2cd4p9h.cpe"	"Viscum album L."	"Viscum album"	
"Vulpia bromoides (L.) Gray"	"N"	"2cd4p9h.cph"	"2cd4p9h.cph"	"Vulpia bromoides (L.) Gray"	"Vulpia bromoides"	
"Aesculus hippocastanum L."	"AN"	"2cd4p9h.cpk"	"2cd4p9h.cpk"	"Aesculus hippocastanum L."	"Aesculus hippocastanum"	
"Trifolium occidentale Coombe"	"N"	"2cd4p9h.cpn"	"2cd4p9h.cpn"	"Trifolium occidentale Coombe"	"Trifolium occidentale"	
"Sorbus wilmottiana E.F.Warb."	"NE"	"2cd4p9h.cpq"	"2cd4p9h.cpq"	"Sorbus wilmottiana E.F.Warb."	"Sorbus wilmottiana"	
"Picea sitchensis (Bong.) Carrière"	"AN"	"2cd4p9h.cqp"	"2cd4p9h.cqp"	"Picea sitchensis (Bong.) Carrière"	"Picea sitchensis"	
"Limonium dodartiforme Ingr."	"NE"	"2cd4p9h.csb"	"2cd4p9h.csb"	"Limonium dodartiforme Ingr."	"Limonium dodartiforme"	
"Limonium normannicum Ingr."	"N"	"2cd4p9h.csk"	"2cd4p9h.csk"	"Limonium normannicum Ingr."	"Limonium normannicum"	
"Populus nigra L. s.l."	"N"	"2cd4p9h.dga"	"2cd4p9h.dga"	"Populus nigra L. s.l."	"Populus nigra"	"s.l."
"Erophila majuscula Jord."	"N"	"2cd4p9h.dgm"	"2cd4p9h.dgm"	"Erophila majuscula Jord."	"Erophila majuscula"	
"Vicia faba L."	"AN"	"2cd4p9h.dhf"	"2cd4p9h.dhf"	"Vicia faba L."	"Vicia faba"	
"Crepis praemorsa (L.) F.Walther"	"N"	"2cd4p9h.dwp"	"2cd4p9h.dwp"	"Crepis praemorsa (L.) F.Walther"	"Crepis praemorsa"	
"Silene vulgaris (Moench) Garcke"	"N"	"2cd4p9h.dk9"	"2cd4p9h.dk9"	"Silene vulgaris (Moench) Garcke"	"Silene vulgaris"	
"Trifolium hybridum L."	"AN"	"2cd4p9h.dp1"	"2cd4p9h.dp1"	"Trifolium hybridum L."	"Trifolium hybridum"	
"Saxifraga rosacea Moench"	"N"	"2cd4p9h.dp7"	"2cd4p9h.dp7"	"Saxifraga rosacea Moench"	"Saxifraga rosacea"	
