family,genus,rn.bl,bn.bl,nspp_in_genera,div_rate_basal_age_upper,div_rate_basal_age_lower,div_rate_root_age_upper,div_rate_root_age_lower,hyb_present,neo_present,type
Fabaceae,Mildbraediodendron,0.447931,0.447931,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Dupuya,4.834403,4.834403,3,0.22724880169653,0.03771335505003505,0.22724880169653,0.03771335505003505,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Amburana,26.183635,26.183635,3,0.04195797446260269,0.006963187379978166,0.04195797446260269,0.006963187379978166,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Zollernia,17.430984,12.410142,11,0.19322061526760698,0.05585328359336622,0.13756511237680966,0.03976523531660319,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Harleyodendron,15.225306,15.225306,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Holocalyx,15.225306,15.225306,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Exostyles,19.162225,9.269269,4,0.149558110906037,0.02830474166490269,0.07234516665574539,0.013691743232713889,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Baphiopsis,40.569302,40.569302,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Aldina,43.3381430000001,3.934604,26,0.8280621221402413,0.3183962016241959,0.07517849895002364,0.028906706235552478,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Andira,10.4411230000001,5.781356,34,0.6099538801305717,0.25229635101168596,0.33773766716627396,0.13969905561877805,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Hymenolobium,10.4411230000001,3.214635,19,0.9159481493751049,0.3202912359198348,0.28200405063386497,0.09861194214273199,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Platymiscium,29.374025,11.160371,32,0.3105394885886613,0.1264283215773259,0.11798641496355118,0.048035193464643064,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Dipteryx,5.76366800000005,1.413077,13,1.8151518689084436,0.5579719720611617,0.44502031648275275,0.13679784476903653,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Pterodon,5.76366800000005,1.084987,3,1.0125580202049516,0.16804031457884253,0.19060991866084243,0.03163290404547122,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Taralea,31.917856,2.081855,7,0.9347001347621776,0.2257619427125018,0.06096619237380209,0.0147254135505134,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Acacia,9.681781,9.671768,1308,0.7419795979408464,0.504615765054459,0.7412122348168321,0.5040938861093052,hybrid,neophyte,hybrid & neophyte
Fabaceae,Vachellia,17.119918,9.932176,224,0.5448600640841482,0.31699532515046597,0.31610233482748223,0.1839058668722394,hybrid,neophyte,hybrid & neophyte
Fabaceae,Senegalia,4.49627600000002,4.490935,247,1.2267797990013165,0.7220305685754784,1.22532254172741,0.7211728887384808,hybrid,neophyte,hybrid & neophyte
Fabaceae,Inga,13.033778,5.510498,288,1.0276676409529495,0.6153975640329883,0.4344834230056662,0.2601814336417771,hybrid,neophyte,hybrid & neophyte
Fabaceae,Zygia,10.901082,7.635347,67,0.5506878232765277,0.265626204976969,0.385713328217416,0.1860501780733587,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Macrosamanea,10.901083,10.901083,15,0.24842029008514202,0.08031025333482002,0.24842029008514202,0.08031025333482002,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Leucochloron,15.231336,15.203266,5,0.10586132693028592,0.02213157597987254,0.10566623390319144,0.022090789450197466,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Cathormion,17.031761,17.031761,2,0.04069732898200869,0.005596026142236551,0.04069732898200869,0.005596026142236551,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Enterolobium,15.9875030000001,8.790917,11,0.2727696408461564,0.07884810885598681,0.14998560267969024,0.043355562188788374,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Blanchetiodendron,16.096908,16.096908,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Archidendron,1.51338200000009,1.505057,115,3.1526594197849316,1.6728246655183099,3.1353168785957335,1.6636225834659337,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Pararchidendron,9.991331,9.991331,5,0.16108343447275444,0.03367641774866761,0.16108343447275444,0.03367641774866761,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Cedrelinga,9.968079,9.968079,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Hydrochorea,4.041384,4.041384,7,0.4814959798562357,0.11629769139624828,0.4814959798562357,0.11629769139624828,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Abarema,9.7470770000001,5.192418,62,0.7948386252888523,0.3774917165850803,0.4234227743399431,0.20109564991096812,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Albizia,17.8322190000001,17.804327,167,0.2874578641707016,0.16107875922769255,0.28700824122991797,0.16082681028334667,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Chloroleucon,15.0793660000001,7.312798,16,0.3791419812552981,0.12529960924315903,0.1838663987756357,0.060764539561819035,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Havardia,10.373374,4.255475,7,0.45727213743596506,0.11044680775841369,0.18758700390589533,0.045308655529602566,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Sphinga,10.870952,10.870952,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Painteria,11.736926,11.736926,3,0.0936030685264702,0.015534012636183835,0.0936030685264702,0.015534012636183835,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Ebenopsis,7.38994000000002,7.354104,3,0.149387646498895,0.024791811047811477,0.14866322171331658,0.02467158823941116,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Pithecellobium,11.751838,6.586276,24,0.48252667066304933,0.18127428435620285,0.2704303641990254,0.10159453087018681,hybrid,neophyte,hybrid & neophyte
Fabaceae,Paraserianthes,17.584077,17.584077,3,0.06247767731386241,0.010368559964447072,0.06247767731386241,0.010368559964447072,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Lysiloma,15.1855350000001,8.60763,8,0.24158119501881883,0.06164626628493212,0.1369356787021216,0.03494300668775692,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Zapoteca,19.445251,13.75748,35,0.25843018208926444,0.10769447172914047,0.1828388875766846,0.07619364444944503,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Viguieranthus,19.445251,6.534467,24,0.48635241869733914,0.18271153079087157,0.16343598909306678,0.06139918011201986,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Cojoba,7.65953600000006,6.871374,17,0.412321224846183,0.1390568240103706,0.3698935998285267,0.12474795405719469,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Thailentadopsis,17.818181,17.818181,3,0.06165681495030889,0.010232332738900486,0.06165681495030889,0.010232332738900486,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Faidherbia,23.291657,23.291657,1,0,0,0,0,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Acaciella,0.321936,0.321936,23,9.739495477141885,3.6129877050273365,9.739495477141885,3.6129877050273365,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Calliandra,24.393792,20.795764,186,0.2512889968222953,0.14283747716937456,0.21422444996305623,0.12176927906779318,hybrid,neophyte,hybrid & neophyte
Fabaceae,Mariosousa,25.097278,9.380113,13,0.27344546461876706,0.08405627526707515,0.10220030066453967,0.031416050791016864,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Mimosa,26.00098,24.167594,914,0.28210630199490067,0.18723602115745597,0.26221436928354813,0.1740335995608168,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Adenopodia,21.304154,21.304154,7,0.09133947065231096,0.022061595557642675,0.09133947065231096,0.022061595557642675,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Piptadenia,26.00098,13.98205,39,0.26201892041078717,0.11218783496796572,0.14090090627851898,0.060329107514941555,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Stryphnodendron,15.421594,14.588066,28,0.2284198954251512,0.089685145354441,0.2160739356888272,0.08483771649352062,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Microlobius,12.44426,12.44426,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Parapiptadenia,14.140677,5.499611,6,0.3257974917186061,0.07372614319597594,0.12670959595697256,0.02867367015795385,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Pityrocarpa,6.192971,4.566698,5,0.35242924152945965,0.07367954627637144,0.259881390116973,0.05433131151772112,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Pseudopiptadenia,14.797774,8.288859,11,0.2892913575678354,0.0836239560306123,0.16204432320688034,0.04684131414359653,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Anadenanthera,26.086713,6.096944,4,0.22737528196419232,0.043032093532020456,0.053141779921444705,0.010057390690329245,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Parkia,27.89956,10.758311,46,0.35587755331567333,0.1584587108737073,0.13722945438885398,0.06110304579134671,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Prosopis,4.93182400000001,1.566809,84,2.827924015526662,1.42328414003188,0.8984134062454995,0.4521682850319081,hybrid,neophyte,hybrid & neophyte
Fabaceae,Xerocladia,16.541711,16.541711,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Desmanthus,11.7438199999999,4.080725,26,0.7984111985055308,0.3069951953379284,0.27743072850414174,0.10667423108455158,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Kanaloa,11.743821,11.743821,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Prosopidastrum,12.601671,5.463419,7,0.35617076944955406,0.08602738125077639,0.15441683480352036,0.03729692905375291,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Piptadeniopsis,12.601672,12.601672,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Mimozyganthus,25.074636,25.074636,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Neptunia,25.703412,9.537149,17,0.2970713096813541,0.10018837338364288,0.11022713031469192,0.03717449827390372,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Leucaena,19.890071,17.499921,34,0.20150722535354082,0.08334980613338293,0.1772925056233415,0.07333382684755206,hybrid,neophyte,hybrid & neophyte
Fabaceae,Dichrostachys,25.649409,20.354526,36,0.17605514068252487,0.07389400258086452,0.13971155976561137,0.05863984611794658,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Alantsilodendron,12.163345,9.250674,9,0.23752048524639605,0.06353987448937438,0.1806431189229788,0.04832442596194706,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Gagnebina,17.257992,15.302576,5,0.10517431264083252,0.021987947429322547,0.0932575419222642,0.019496604044156055,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Calliandropsis,17.280115,17.280115,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Schleinitzia,12.567063,12.567063,6,0.14257583249388142,0.032264110405761826,0.14257583249388142,0.032264110405761826,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Cylicodiscus,29.73324,29.73324,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Newtonia,28.905106,19.30799,20,0.1551550561997386,0.055143530579435156,0.10364024520629646,0.03683469408458243,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Fillaeopsis,28.905107,28.905107,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Plathymenia,31.876812,31.876812,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Entada,18.010339,17.244795,35,0.20616934335777337,0.08591604254641562,0.19740594896572541,0.08226411179291047,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Elephantorrhiza,8.69752799999998,0.034808,10,66.15103117082413,18.439838145610054,0.2647401759435613,0.07379727736115321,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Piptadeniastrum,30.790678,30.790678,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Pentaclethra,35.63791,16.332529,3,0.06726528932954043,0.011163094018933294,0.030827068384989744,0.005115944139091058,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Xylia,10.72781,3.45721,11,0.6935926000440733,0.20049322446711224,0.22352141516286836,0.06461217905238302,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Calpocalyx,10.72781,8.992836,11,0.2666450575545212,0.07707770725052086,0.22352141516286836,0.06461217905238302,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Pseudoprosopis,16.932429,16.932429,9,0.1297642870574694,0.03471366482045305,0.1297642870574694,0.03471366482045305,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Adenanthera,4.60741000000002,4.569135,16,0.6068082300566259,0.2005392118801819,0.6017673101025889,0.19887327845235195,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Amblygonocarpus,4.607411,4.607411,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Tetrapleura,6.616313,6.616313,2,0.10476335998008941,0.014405331157145216,0.10476335998008941,0.014405331157145216,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Chidlowia,21.716003,21.716003,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Erythrophleum,26.253885,10.927576,10,0.21071325360665952,0.058737078211343,0.08770454707918642,0.024447958318260122,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Pachyelasma,26.253886,26.253886,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Diptychandra,31.012439,31.012439,3,0.03542489156264394,0.005878981552981196,0.03542489156264394,0.005878981552981196,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Moldenhawera,31.012439,31.012439,14,0.0850967358489688,0.026857259531735116,0.0850967358489688,0.026857259531735116,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Mora,16.54395,16.54395,6,0.10830300316599452,0.024508361552601672,0.10830300316599452,0.024508361552601672,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Stachyothyrsus,16.54395,16.54395,2,0.04189732080669643,0.005761029246602229,0.04189732080669643,0.005761029246602229,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Burkea,16.571458,16.571458,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Dinizia,29.008162,29.008162,2,0.02389490173696442,0.003285633188491051,0.02389490173696442,0.003285633188491051,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Parkinsonia,11.360129,10.651234,15,0.25424755489384704,0.08219411359790797,0.23838199382262384,0.07706503485602141,hybrid,neophyte,hybrid & neophyte
Fabaceae,Delonix,6.89161099999995,4.895299,14,0.5391003347528432,0.17014468839086314,0.38293765124225343,0.12085840639222235,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Colvillea,6.891612,6.891612,1,0,0,0,0,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Heteroflorum,13.597424,13.597424,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Conzattia,13.597424,13.597424,3,0.08079561898401563,0.013408536557656406,0.08079561898401563,0.013408536557656406,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Schizolobium,25.269929,3.12416,1,0,0,0,0,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Peltophorum,19.155375,9.079179,12,0.27369288013684945,0.08171855018271774,0.12972372766327991,0.03873259305700761,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Bussea,19.155376,19.155376,7,0.1015855887691953,0.024536382331818256,0.1015855887691953,0.024536382331818256,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Tachigali,36.821932,5.848503,73,0.7335995965375056,0.359773117030154,0.11651912890253535,0.05714350225485744,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Jacqueshuberia,36.821932,3.073513,7,0.6331224722509107,0.15292065764671744,0.05284649781698889,0.012764230547319884,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Hoffmannseggia,18.026401,14.887119,32,0.23280098068670818,0.09477904849892461,0.19225889309794708,0.07827335992970877,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Stenodrepanum,18.026402,18.026402,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Balsamocarpon,16.701666,16.701666,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Zuccagnia,16.701666,16.701666,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Libidibia,2.23518000000001,1.350283,11,1.7758464505576763,0.5133347457976921,1.072797391171342,0.31010799155322705,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Caesalpinia,23.599349,17.770695,12,0.13983170887733992,0.04175060934473171,0.10529555920326447,0.03143889031554968,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Erythrostemon,15.983998,15.983998,36,0.22419415583360996,0.09409894800889453,0.22419415583360996,0.09409894800889453,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Pomaria,22.404572,22.404572,18,0.1290081219983209,0.044332548419594144,0.1290081219983209,0.044332548419594144,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Cenostigma,26.968557,18.560455,21,0.16403274799693343,0.05919102137679866,0.11289155877800296,0.040736784273185604,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Pterolobium,12.52865,12.52865,10,0.18378557091099565,0.05123088969461152,0.18378557091099565,0.05123088969461152,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Moullava,12.7256,12.7256,4,0.10893744586659102,0.02061704473403933,0.10893744586659102,0.02061704473403933,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Coulteria,3.090522,3.090522,6,0.5797594934538745,0.13119631832686013,0.5797594934538745,0.13119631832686013,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Lophocarpinia,20.740178,20.740178,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Cordeauxia,13.655841,13.655841,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Stuhlmannia,13.655841,13.655841,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Senna,29.7478060000001,26.022373,490,0.23804152646281226,0.1502561277850207,0.20823066383802055,0.13143897075157274,hybrid,neophyte,hybrid & neophyte
Fabaceae,Chamaecrista,40.523621,28.770722,489,0.21523139007338338,0.13583305222686476,0.15280871592089149,0.09643795118976675,hybrid,neophyte,hybrid & neophyte
Fabaceae,Cassia,40.975382,13.05964,51,0.30106692318657524,0.13719822822283423,0.0959558017720085,0.04372770629028071,hybrid,neophyte,hybrid & neophyte
Fabaceae,Recordoxylon,21.270612,21.270612,3,0.051649303210838965,0.008571523790380578,0.051649303210838965,0.008571523790380578,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Batesia,29.685814,29.685814,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Vouacapoua,43.087785,43.087785,3,0.025497070426528306,0.004231397756787791,0.025497070426528306,0.004231397756787791,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Haematoxylum,45.9734790000001,31.877715,5,0.05048786942332913,0.01055509269159389,0.035007964318604146,0.007318833465294462,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Pterogyne,45.97348,45.97348,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Gleditsia,20.3034450000001,5.844885,16,0.47436155240689615,0.15676796581526495,0.13655755081168577,0.04512981574674398,hybrid,neophyte,hybrid & neophyte
Fabaceae,Umtiza,20.303446,20.303446,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Arcoa,32.790061,32.790061,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Tetrapterocarpon,22.758784,22.758784,4,0.060912496955895824,0.011528044049606997,0.060912496955895824,0.011528044049606997,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Acrocarpus,22.758784,22.758784,1,0,0,0,0,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Ceratonia,24.890255,24.890255,3,0.04413824963497199,0.007325017634168657,0.04413824963497199,0.007325017634168657,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Dialium,15.4755840000001,11.632738,39,0.3149354559631315,0.13484494518090626,0.23673172179671037,0.1013606929414641,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Dicorynia,15.475585,15.475585,7,0.12574065206939272,0.03037065346775165,0.12574065206939272,0.03037065346775165,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Distemonanthus,5.123424,5.123424,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Apuleia,5.123424,5.123424,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Zenia,19.268456,19.268456,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Martiodendron,19.268456,19.268456,7,0.1009894175773769,0.024392386667916488,0.1009894175773769,0.024392386667916488,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Eligmocarpus,14.823938,14.823938,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Baudouinia,14.823938,14.823938,6,0.12086933102580805,0.027352050994018214,0.12086933102580805,0.027352050994018214,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Mendoravia,22.957733,22.957733,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Labichea,15.122009,15.122009,20,0.1981041192049278,0.07040802164530045,0.1981041192049278,0.07040802164530045,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Petalostylis,15.122009,15.122009,2,0.04583697712122412,0.006302745872213469,0.04583697712122412,0.006302745872213469,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Storckiella,16.585868,16.585868,6,0.10802928548738329,0.02444642077871139,0.10802928548738329,0.02444642077871139,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Poeppigia,35.998599,35.998599,3,0.030518195685007347,0.005064684789370681,0.030518195685007347,0.005064684789370681,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Bauhinia,24.544069,24.234937,223,0.22311474428260816,0.12973635040488302,0.2203046190694835,0.12810232397375773,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Brenierea,24.54407,24.54407,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Griffonia,26.624537,26.624537,4,0.05206829929549162,0.009854228243198778,0.05206829929549162,0.009854228243198778,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Lysiphyllum,3.37161700000007,0.652184,9,3.369025577653269,0.9012589467115399,0.651682731857199,0.17433375881724014,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Barklya,14.32079,14.32079,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Schnella,1.663303,1.663303,57,2.430736473050641,1.1345315008945331,2.430736473050641,1.1345315008945331,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Phanera,9.89767400000005,6.609212,165,0.7725498098563913,0.4321952762629619,0.5158732722355328,0.28860015052228116,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Tylosema,19.133701,5.047382,5,0.3188658818441125,0.06666272468008423,0.08411534770163391,0.017585319046284506,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Cercis,26.204438,4.464649,14,0.5911007404199655,0.18655646231878564,0.10071031974107815,0.031785040493335665,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Adenolobus,26.204438,4.896465,4,0.28312146847161995,0.05358238330458624,0.05290303730688255,0.010012207263040364,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Duparquetia,83.991486,83.991486,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Bikinia,17.2386559999999,11.032262,11,0.21735300274761157,0.06282910798890971,0.13909989692922609,0.04020888754668282,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Tetraberlinia,7.58604299999996,5.134964,7,0.378953026555846,0.09153007289744104,0.2565118796525835,0.06195636239416755,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Icuria,11.293757,11.293757,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Aphanocalyx,21.63224,20.092455,16,0.13799153574014628,0.04560372198788823,0.12816928446798764,0.04235764450996082,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Brachystegia,21.16919,15.289599,34,0.2306378685677866,0.09539916793759709,0.16657985140745402,0.0689027318806018,hybrid,no neophyte,hybrid & no neophyte
Fabaceae,Julbernardia,18.9694459999999,14.015428,11,0.17108969292970366,0.049456012371505535,0.12640829219779975,0.036540191029297786,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Oddoniodendron,19.9761859999999,2.923449,5,0.5505271042642099,0.1150942727652211,0.08056782773418852,0.016843667586055447,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Englerodendron,6.508579,6.508579,4,0.21299493501114308,0.0403105292979452,0.21299493501114308,0.0403105292979452,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Berlinia,12.766544,10.573564,24,0.3005659993496938,0.11291580289034372,0.24893611225935114,0.09351962978175099,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Isoberlinia,12.766545,12.766545,8,0.16288209078335883,0.04156396668496999,0.16288209078335883,0.04156396668496999,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Anthonotha,15.814533,11.813238,18,0.24467227003266712,0.08407955321058319,0.18276681062261935,0.06280626642660161,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Gilbertiodendron,22.4362369999999,11.271436,39,0.3250306035654771,0.13916735346887876,0.16328770489140682,0.06991439419693472,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Didelotia,16.923445,5.346969,12,0.46473182279306285,0.1387584900397547,0.1468321993416825,0.043840798651183434,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Plagiosiphon,16.923445,3.064053,5,0.5252643842760227,0.10981279913278684,0.09510108092259585,0.01988201791190936,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Librevillea,24.109388,24.109388,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Brownea,10.400815,7.486821,22,0.4128644792440364,0.15111916145599052,0.2971923309239051,0.10878013996894478,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Ecuadendron,10.336448,10.336448,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Dicymbe,18.342333,14.51579,20,0.20637748779460097,0.07334845275334158,0.16332340458293887,0.05804663654249589,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Polystemonanthus,18.342334,18.342334,1,0,0,0,0,no hybrid,no neophyte,no hybrid & no neophyte
Fabaceae,Amherstia,24.013107,24.013107,1,0,0,0,0,no hybrid,neophyte,no hybrid & neophyte
Fabaceae,Scorodophloeus,10.649187,5.604449,3,0.1960250309473973,0.032531575681026735,0.1031639587762061,0.01712070196475605,no hybrid,no neophyte,no hybrid & no neophyte
